Unnamed: 0,fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
2252,jung,jgraphx,net.sf.jung:jung-api,org.tinyjee.jgraphx:jgraphx,0,False
2253,jung,swingx,net.sf.jung:jung-api,org.swinglabs.swingx:swingx-core,0,False
2254,jung,jide-oss,net.sf.jung:jung-api,com.jidesoft:jide-oss,0,False
2255,jung,jgraphx,net.sf.jung:jung-api,com.github.monkeysintown:jgraphx,0,False
2256,jung,timingframework,net.sf.jung:jung-api,net.java.dev.timingframework:timingframework,0,False
2257,jung,swing-layout,net.sf.jung:jung-api,org.swinglabs:swing-layout,0,False
2258,jung,jgrapht,net.sf.jung:jung-api,jgrapht:jgrapht,0,False
2259,jung,jgoodies,net.sf.jung:jung-api,com.jgoodies:jgoodies-common,0,False
2260,jung,swingx,net.sf.jung:jung-api,org.swinglabs:swingx-core,0,False
2261,jung,swingx,net.sf.jung:jung-api,org.swinglabs:swingx,0,False
2262,jung,jgrapht,net.sf.jung:jung-api,org.javabits.jgrapht:jgrapht,0,False
2263,jung,swingx,net.sf.jung:jung-api,org.swinglabs.swingx:swingx-all,0,False
2264,jung,jxlayer,net.sf.jung:jung-api,org.swinglabs:jxlayer,0,False
2265,jung,miglayout,net.sf.jung:jung-api,com.miglayout:miglayout,0,False
2266,junit,testng,org.jboss.arquillian.junit:arquillian-junit-container,org.testng:testng,19,True
2267,junit,testng,org.junit.jupiter:junit-jupiter-engine,org.testng:testng,2,False
2268,junit,testng,org.junit.jupiter:junit-jupiter-api,org.testng:testng,6,True
2269,junit,testng,org.junit.vintage:junit-vintage-engine,org.testng:testng,1,False
2270,junit,testng,junit:junit,org.testng:testng,590,True
2271,jwebunit,httpunit,jwebunit:jwebunit,net.sourceforge.jwebunit:jwebunit,0,False
2272,jwebunit,httpunit,jwebunit:jwebunit,org.httpunit:httpunit,0,False
2273,jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-java,0,False
2274,jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-api,0,False
2275,jwebunit,httpunit,jwebunit:jwebunit,httpunit:httpunit,5,False
2276,jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-server,0,False
2277,jxlayer,timingframework,org.swinglabs:jxlayer,net.java.dev.timingframework:timingframework,0,False
2278,jxlayer,jgrapht,org.swinglabs:jxlayer,org.jgrapht:jgrapht-core,0,False
2279,jxlayer,swingx,org.swinglabs:jxlayer,org.swinglabs.swingx:swingx-all,0,False
2280,jxlayer,jgrapht,org.swinglabs:jxlayer,org.javabits.jgrapht:jgrapht,0,False
2281,jxlayer,swingx,org.swinglabs:jxlayer,org.swinglabs.swingx:swingx-core,0,False
2282,jxlayer,jgrapht,org.swinglabs:jxlayer,jgrapht:jgrapht,0,False
2283,jxlayer,jgraphx,org.swinglabs:jxlayer,org.tinyjee.jgraphx:jgraphx,0,False
2284,jxlayer,jgrapht,org.swinglabs:jxlayer,org.jgrapht:jgrapht,0,False
2285,jxlayer,jgoodies,org.swinglabs:jxlayer,com.jgoodies:jgoodies-forms,0,False
2286,jxlayer,miglayout,org.swinglabs:jxlayer,com.miglayout:miglayout,2,False
2287,jxlayer,jung,org.swinglabs:jxlayer,net.sf.jung:jung-api,0,False
2288,jxlayer,jgoodies,org.swinglabs:jxlayer,com.jgoodies:jgoodies-common,2,False
2289,jxlayer,jide-oss,org.swinglabs:jxlayer,com.jidesoft:jide-oss,0,False
2290,jxlayer,jgraphx,org.swinglabs:jxlayer,com.github.monkeysintown:jgraphx,0,False
2291,jyaml,snakeyaml,org.jyaml:jyaml,org.yaml:snakeyaml,9,False
2292,jzlib,compress-lzf,com.jcraft:jzlib,com.ning:compress-lzf,0,False
2293,jzlib,commons-compress,com.jcraft:jzlib,org.apache.commons:commons-compress,1,False
2294,jzlib,shrinkwrap,com.jcraft:jzlib,org.jboss.shrinkwrap:shrinkwrap-api,0,False
2295,kxml2,saxon,kxml2:kxml2,net.sourceforge.saxon:saxon,0,False
2296,kxml2,xmlParserAPIs,kxml2:kxml2,xml-apis:xmlParserAPIs,0,False
2297,kxml2,dom4j,net.sf.kxml:kxml2,org.dom4j:dom4j,0,False
2298,kxml2,xpp3,kxml2:kxml2,org.ogce:xpp3,0,False
2299,kxml2,xmltooling,kxml2:kxml2,org.opensaml:xmltooling,0,False
2300,kxml2,jdom,net.sf.kxml:kxml2,jdom:jdom,0,False
2301,kxml2,saxon,net.sf.kxml:kxml2,net.sourceforge.saxon:saxon,0,False
2302,kxml2,jaxen,kxml2:kxml2,jaxen:jaxen,0,False
2303,kxml2,jaxen,net.sf.kxml:kxml2,jaxen:jaxen,0,False
2304,kxml2,stax2-api,net.sf.kxml:kxml2,org.codehaus.woodstox:stax2-api,0,False
2305,kxml2,stax2-api,kxml2:kxml2,org.codehaus.woodstox:stax2-api,0,False
2306,kxml2,wstx-asl,kxml2:kxml2,org.codehaus.woodstox:wstx-asl,2,False
2307,kxml2,saxon,net.sf.kxml:kxml2,net.sf.saxon:saxon,0,False
2308,kxml2,stax-utils,net.sf.kxml:kxml2,net.java.dev.stax-utils:stax-utils,0,False
2309,kxml2,dom4j,kxml2:kxml2,org.dom4j:dom4j,0,False
2310,kxml2,xmlParserAPIs,net.sf.kxml:kxml2,xerces:xmlParserAPIs,0,False
2311,kxml2,nanoxml,kxml2:kxml2,be.cyberelf.nanoxml:nanoxml,0,False
2312,kxml2,dom4j,net.sf.kxml:kxml2,dom4j:dom4j,0,False
2313,kxml2,wstx-asl,net.sf.kxml:kxml2,woodstox:wstx-asl,0,False
2314,kxml2,xmlParserAPIs,net.sf.kxml:kxml2,xml-apis:xmlParserAPIs,0,False
2315,kxml2,xerces,kxml2:kxml2,xerces:xercesImpl,2,False
2316,kxml2,xml-writer,kxml2:kxml2,com.megginson.sax:xml-writer,0,False
2317,kxml2,xpp3,net.sf.kxml:kxml2,xpp3:xpp3,0,False
2318,kxml2,xerces,kxml2:kxml2,xerces:xerces,0,False
2319,kxml2,xerces,net.sf.kxml:kxml2,xerces:xerces,0,False
2320,kxml2,wstx-asl,kxml2:kxml2,woodstox:wstx-asl,0,False
2321,kxml2,xalan,kxml2:kxml2,xalan:xalan,2,False
2322,kxml2,xerces,net.sf.kxml:kxml2,xerces:xercesImpl,1,False
2323,kxml2,saxon,net.sf.kxml:kxml2,saxon:saxon,0,False
2324,kxml2,xpp3,net.sf.kxml:kxml2,org.ogce:xpp3,0,False
2325,kxml2,jdom,net.sf.kxml:kxml2,org.jdom:jdom,0,False
2326,kxml2,dom4j,kxml2:kxml2,dom4j:dom4j,0,False
2327,kxml2,xmlParserAPIs,kxml2:kxml2,xerces:xmlParserAPIs,0,False
2328,kxml2,simple-xml,kxml2:kxml2,org.simpleframework:simple-xml,0,False
2329,kxml2,jdom,kxml2:kxml2,jdom:jdom,0,False
2330,kxml2,saxon,kxml2:kxml2,saxon:saxon,0,False
2331,kxml2,xml-writer,net.sf.kxml:kxml2,com.megginson.sax:xml-writer,0,False
2332,kxml2,stax-utils,kxml2:kxml2,net.java.dev.stax-utils:stax-utils,2,False
2333,kxml2,nanoxml,net.sf.kxml:kxml2,be.cyberelf.nanoxml:nanoxml,0,False
2334,kxml2,xom,net.sf.kxml:kxml2,xom:xom,0,False
2335,kxml2,jdom,kxml2:kxml2,org.jdom:jdom,0,False
2336,kxml2,jdom,net.sf.kxml:kxml2,org.jdom:jdom2,0,False
2337,kxml2,simple-xml,net.sf.kxml:kxml2,org.simpleframework:simple-xml,0,False
2338,kxml2,jdom,kxml2:kxml2,org.jdom:jdom2,0,False
2339,kxml2,xalan,net.sf.kxml:kxml2,xalan:xalan,0,False
2340,kxml2,wstx-asl,net.sf.kxml:kxml2,org.codehaus.woodstox:wstx-asl,0,False
2341,kxml2,xpp3,kxml2:kxml2,xpp3:xpp3,1,False
2342,kxml2,xmltooling,net.sf.kxml:kxml2,org.opensaml:xmltooling,0,False
2343,kxml2,xom,kxml2:kxml2,xom:xom,0,False
2344,kxml2,saxon,kxml2:kxml2,net.sf.saxon:saxon,0,False
2345,lambdaj,commons-collections,com.googlecode.lambdaj:lambdaj,org.apache.commons:commons-collections4,0,False
2346,lambdaj,samskivert,com.googlecode.lambdaj:lambdaj,com.samskivert:samskivert,0,False
2347,lambdaj,colt,com.googlecode.lambdaj:lambdaj,colt:colt,0,False
2348,lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-collections,0,False
2349,lambdaj,joda-time,com.googlecode.lambdaj:lambdaj,joda-time:joda-time,2,False
2350,lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-math,0,False
2351,lambdaj,guava,com.googlecode.lambdaj:lambdaj,com.google.guava:guava,54,False
2352,lambdaj,collections-generic,com.googlecode.lambdaj:lambdaj,net.sourceforge.collections:collections-generic,1,False
2353,lambdaj,fastutil,com.googlecode.lambdaj:lambdaj,fastutil:fastutil,0,False
2354,lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-core,0,False
2355,lambdaj,fastutil,com.googlecode.lambdaj:lambdaj,it.unimi.dsi:fastutil,0,False
2356,lambdaj,javolution,com.googlecode.lambdaj:lambdaj,javolution:javolution,1,False
2357,lambdaj,commons-collections,com.googlecode.lambdaj:lambdaj,commons-collections:commons-collections,29,False
2358,lambdaj,high-scale-lib,com.googlecode.lambdaj:lambdaj,com.boundary:high-scale-lib,0,False
2359,lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout,0,False
2360,lambdaj,javolution,com.googlecode.lambdaj:lambdaj,org.javolution:javolution,0,False
2361,lambdaj,hppc,com.googlecode.lambdaj:lambdaj,com.carrotsearch:hppc,0,False
2362,lambdaj,commons-lang,com.googlecode.lambdaj:lambdaj,commons-lang:commons-lang,5,False
2363,lambdaj,trove4j,com.googlecode.lambdaj:lambdaj,net.sf.trove4j:trove4j,1,False
2364,lambdaj,commons-lang,com.googlecode.lambdaj:lambdaj,org.apache.commons:commons-lang3,13,False
2365,libreadline-java,java-getopt,org.aesh:aesh-readline,gnu.getopt:java-getopt,1,False
2366,libreadline-java,jopt-simple,org.aesh:aesh-readline,net.sf.jopt-simple:jopt-simple,0,False
2367,libreadline-java,java-getopt,org.aesh:aesh-readline,urbanophile:java-getopt,0,False
2368,libreadline-java,jcommander,org.aesh:aesh-readline,com.beust:jcommander,1,False
2369,libreadline-java,jline,org.aesh:aesh-readline,org.jline:jline,0,False
2370,libreadline-java,commons-cli,org.aesh:aesh-readline,org.apache.mahout.commons:commons-cli,0,False
2371,libreadline-java,args4j,org.aesh:aesh-readline,args4j:args4j,0,False
2372,libreadline-java,jansi,org.aesh:aesh-readline,org.fusesource.jansi:jansi,6,False
2373,libreadline-java,commons-cli,org.aesh:aesh-readline,commons-cli:commons-cli,1,False
2374,libreadline-java,jcommander,org.aesh:aesh-readline,de.weltraumschaf.commons:jcommander,0,False
2375,libreadline-java,jline,org.aesh:aesh-readline,jline:jline,0,False
2376,libreadline-java,jline,org.aesh:aesh-readline,org.sonatype.jline:jline,0,False
2377,log4j,commons-logging,org.apache.logging.log4j:log4j-core,commons-logging:commons-logging-api,0,False
2378,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-site,1,False
2379,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-jcl,5,False
2380,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-simple,1267,True
2381,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:jcl-over-slf4j,47,True
2382,log4j,logback,org.apache.logging.log4j:log4j-api,ch.qos.logback:logback-classic,40,True
2383,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-android,0,False
2384,log4j,commons-logging,org.apache.logging.log4j:log4j-api,commons-logging:commons-logging,46,False
2385,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-log4j12,56,True
2386,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-simple,162,True
2387,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-ext,13,False
2388,log4j,commons-logging,log4j:log4j,commons-logging:commons-logging,872,True
2389,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-android,3,False
2390,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-site,0,False
2391,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-jdk14,147,True
2392,log4j,slf4j,log4j:log4j,org.slf4j:log4j-over-slf4j,341,True
2393,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-simple,166,True
2394,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-nop,11,False
2395,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-ext,68,True
2396,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-nop,11,False
2397,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-log4j12,2046,True
2398,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-nop,44,True
2399,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-api,1982,True
2400,log4j,logback,org.apache.logging.log4j:log4j-core,ch.qos.logback:logback-core,457,True
2401,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-android,0,False
2402,log4j,slf4j,log4j:log4j,org.slf4j:jcl-over-slf4j,660,True
2403,log4j,commons-logging,log4j:log4j,commons-logging:commons-logging-api,78,True
2404,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-api,220,True
2405,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-jcl,7,False
2406,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:log4j-over-slf4j,42,True
2407,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-jdk14,11,False
2408,log4j,logback,log4j:log4j,ch.qos.logback:logback-classic,548,True
2409,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-ext,13,False
2410,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-site,0,False
2411,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-jdk14,13,False
2412,log4j,commons-logging,org.apache.logging.log4j:log4j-core,commons-logging:commons-logging,71,False
2413,log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-log4j12,56,True
2414,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:jcl-over-slf4j,44,True
2415,log4j,logback,org.apache.logging.log4j:log4j-api,ch.qos.logback:logback-core,448,True
2416,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:log4j-over-slf4j,21,True
2417,log4j,commons-logging,org.apache.logging.log4j:log4j-api,commons-logging:commons-logging-api,0,False
2418,log4j,commons-logging,log4j:log4j,org.apache.logging.log4j:log4j-slf4j-impl,1093,True
2419,log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-api,171,True
2420,log4j,logback,log4j:log4j,ch.qos.logback:logback-core,345,True
2421,log4j,logback,org.apache.logging.log4j:log4j-core,ch.qos.logback:logback-classic,63,True
2422,log4j,slf4j,log4j:log4j,org.slf4j:slf4j-jcl,40,True
2423,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-nop,13,True
2424,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-ext,12,False
2425,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-api,368,True
2426,logback,commons-logging,ch.qos.logback:logback-core,commons-logging:commons-logging,66,False
2427,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-ext,23,False
2428,logback,commons-logging,ch.qos.logback:logback-classic,commons-logging:commons-logging,280,False
2429,logback,commons-logging,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-slf4j-impl,52,True
2430,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-simple,59,True
2431,logback,commons-logging,ch.qos.logback:logback-classic,commons-logging:commons-logging-api,3,False
2432,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-nop,6,False
2433,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:log4j-over-slf4j,91,False
2434,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-jcl,4,False
2435,logback,commons-logging,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-slf4j-impl,172,True
2436,logback,log4j,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-api,187,True
2437,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:jcl-over-slf4j,565,True
2438,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:jcl-over-slf4j,122,False
2439,logback,log4j,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-api,49,True
2440,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-jcl,8,False
2441,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-android,0,False
2442,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-jdk14,6,False
2443,logback,log4j,ch.qos.logback:logback-classic,log4j:log4j,171,True
2444,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-android,0,False
2445,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:log4j-over-slf4j,366,True
2446,logback,commons-logging,ch.qos.logback:logback-core,commons-logging:commons-logging-api,1,False
2447,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-site,0,False
2448,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-log4j12,159,True
2449,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-jdk14,40,True
2450,logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-log4j12,56,True
2451,logback,log4j,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-core,64,True
2452,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-site,0,False
2453,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-api,1134,True
2454,logback,log4j,ch.qos.logback:logback-core,log4j:log4j,54,True
2455,logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-simple,1226,True
2456,logback,log4j,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-core,203,True
2457,lucene,solr,org.apache.lucene:lucene-core,org.apache.solr:solr,9,True
2458,lucene,elasticsearch,org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch-core,0,False
2459,lucene,elasticsearch,org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch,36,True
2460,lwjgl,jbullet,org.lwjgl:lwjgl,cz.advel.jbullet:jbullet,0,False
2461,lwjgl,slick,org.lwjgl.lwjgl:lwjgl,org.slick2d:slick2d-core,0,False
2462,lwjgl,jbullet,org.lwjgl.lwjgl:lwjgl,cz.advel.jbullet:jbullet,0,False
2463,lwjgl,slick,org.lwjgl:lwjgl,org.slick2d:slick2d-core,0,False
2464,mahout,high-scale-lib,org.apache.mahout:mahout-math,com.boundary:high-scale-lib,0,False
2465,mahout,commons-collections,org.apache.mahout:mahout-collections,commons-collections:commons-collections,8,False
2466,mahout,hppc,org.apache.mahout:mahout-collections,com.carrotsearch:hppc,2,False
2467,mahout,commons-lang,org.apache.mahout:mahout-math,org.apache.commons:commons-lang3,5,False
2468,mahout,collections-generic,org.apache.mahout:mahout-math,net.sourceforge.collections:collections-generic,0,False
2469,mahout,samskivert,org.apache.mahout:mahout-core,com.samskivert:samskivert,0,False
2470,mahout,collections-generic,org.apache.mahout:mahout-collections,net.sourceforge.collections:collections-generic,0,False
2471,mahout,lambdaj,org.apache.mahout:mahout-collections,com.googlecode.lambdaj:lambdaj,0,False
2472,mahout,joda-time,org.apache.mahout:mahout-collections,joda-time:joda-time,2,False
2473,mahout,guava,org.apache.mahout:mahout-core,com.google.guava:guava,10,False
2474,mahout,joda-time,org.apache.mahout:mahout-core,joda-time:joda-time,4,False
2475,mahout,colt,org.apache.mahout:mahout-collections,colt:colt,0,False
2476,mahout,joda-time,org.apache.mahout:mahout,joda-time:joda-time,0,False
2477,mahout,commons-lang,org.apache.mahout:mahout,org.apache.commons:commons-lang3,0,False
2478,mahout,guava,org.apache.mahout:mahout-math,com.google.guava:guava,12,False
2479,mahout,trove4j,org.apache.mahout:mahout-core,net.sf.trove4j:trove4j,0,False
2480,mahout,fastutil,org.apache.mahout:mahout,fastutil:fastutil,0,False
2481,mahout,commons-collections,org.apache.mahout:mahout-core,org.apache.commons:commons-collections4,0,False
2482,mahout,fastutil,org.apache.mahout:mahout-core,it.unimi.dsi:fastutil,6,False
2483,mahout,colt,org.apache.mahout:mahout,colt:colt,0,False
2484,mahout,fastutil,org.apache.mahout:mahout-collections,fastutil:fastutil,0,False
2485,mahout,commons-collections,org.apache.mahout:mahout,org.apache.commons:commons-collections4,0,False
2486,mahout,lambdaj,org.apache.mahout:mahout,com.googlecode.lambdaj:lambdaj,0,False
2487,mahout,fastutil,org.apache.mahout:mahout-core,fastutil:fastutil,0,False
2488,mahout,high-scale-lib,org.apache.mahout:mahout,com.boundary:high-scale-lib,0,False
2489,mahout,javolution,org.apache.mahout:mahout-collections,javolution:javolution,0,False
2490,mahout,samskivert,org.apache.mahout:mahout,com.samskivert:samskivert,0,False
2491,mahout,lambdaj,org.apache.mahout:mahout-core,com.googlecode.lambdaj:lambdaj,0,False
2492,mahout,commons-collections,org.apache.mahout:mahout,commons-collections:commons-collections,0,False
